UDI,Product ID,Type,air_temp,process_temp,rpm,torque,tool_wear,Machine failure,TWF,HDF,PWF,OSF,RNF,power,temp_diff,wear_rate,torque_per_wear,strain_index,power_per_temp,rpm_zscore,torque_zscore,power_zscore,wear_zscore,temp_diff_zscore,high_wear_flag,high_torque_flag,low_rpm_flag,high_temp_flag,power_anomaly_flag
100,L47279,L,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,67621.2,10.0,0.03608923884514436,0.7928571428571428,2442.0,218.9805699481865,-0.08799497757803385,0.4426842550752628,0.7509057651626543,-0.8318546834390184,-0.0006293116508742332,0,0,0,0,0
101,L47280,L,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,46300.0,10.099999999999966,0.03076092822450081,0.43103448275862066,1425.0,149.8866947232114,1.7470813482041974,-1.5033613837991064,-1.3408242089902787,-0.8004348921814777,0.09926142658321711,0,0,0,0,0
102,L47281,L,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,41213.7,10.0,0.02961847389558233,0.345,1221.3,133.46405440414506,2.5223871514982097,-1.9347013965393018,-1.8398189263389304,-0.769015100923937,-0.0006293116508742332,0,0,0,0,0
103,L47282,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,63133.0,10.0,0.03920308483290488,0.6548387096774194,2476.6,204.44624352331604,0.09049268936735035,0.06150005776997425,0.31058803117051553,-0.7375953096663963,-0.0006293116508742332,0,0,0,0,0
104,M14963,M,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,58360.5,10.0,0.043689320388349516,0.6328125,2551.5,188.99125647668393,-0.5453696241255808,0.051468894682992816,-0.15762113630809144,-0.7061755184088556,-0.0006293116508742332,0,0,0,0,0
105,L47284,L,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,62930.0,9.899999999999977,0.04548587181254307,0.6477611940298508,2864.4,203.85487528344672,-0.4951699677971915,0.34237262420544995,0.29067258622590425,-0.6590458315225446,-0.10052004988502236,0,0,0,0,0
106,L47285,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,49480.100000000006,9.899999999999977,0.04271356783919598,0.45072463768115945,2114.8,160.28539034661486,0.2912913146809075,-0.8914604354932479,-1.02883846284073,-0.6276260402650039,-0.10052004988502236,0,0,0,0,0
107,L47286,L,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,70082.5,9.899999999999977,0.048409405255878286,0.6830985915492958,3395.0,227.02461937155815,-0.5230586657574078,0.8539619416414956,0.992373177193057,-0.5962062490074632,-0.10052004988502236,0,0,0,0,0
108,M14967,M,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,70059.59999999999,10.0,0.04806408544726302,0.6410958904109588,3369.6,226.87694300518132,-0.2330162069711585,0.6834321691628136,0.9901265580342797,-0.5647864577499225,-0.0006293116508742332,0,0,0,0,0
109,H29522,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,53006.700000000004,9.900000000000034,0.04623921085080148,0.4302631578947369,2452.5,171.6538212435233,0.45862350244220523,-0.7309618261015471,-0.6828591123891734,-0.5176567708636115,-0.10052004988496559,0,0,0,0,0
110,L47289,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,53605.200000000004,9.800000000000011,0.0508582326764145,0.42098765432098767,2728.0,173.64820213799808,0.18531426243208568,-0.5905255428838093,-0.6241428867766127,-0.4391072927197598,-0.20041078811911373,0,0,0,0,0
111,L47290,L,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,42120.0,9.800000000000011,0.04378003203416978,0.2710843373493976,1845.0,136.48736228127024,1.8586361400450624,-1.7541404609736386,-1.7509057846970524,-0.4076875014622191,-0.20041078811911373,0,0,0,0,0
112,H29525,H,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,65206.5,9.900000000000034,0.056,0.5117647058823529,3654.0,211.29779650032404,-0.22186072778707197,0.3524037872924314,0.5140100759619018,-0.3762677102046784,-0.10052004988496559,0,0,0,0,0
113,M14972,M,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,59171.0,9.899999999999977,0.059372915276851235,0.4388888888888889,3515.5,191.6780045351474,-0.22743846737911524,-0.048842736186820036,-0.07810651498982826,-0.2977182320608267,-0.10052004988502236,0,0,0,0,0
114,M14973,M,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,62263.4,9.800000000000011,0.06186953597848016,0.4505376344086021,3854.7999999999997,201.76085547634477,-0.2943713424836343,0.19190517790073067,0.22527536652108734,-0.2505885451745157,-0.20041078811911373,0,0,0,0,0
115,L47294,L,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,49392.0,9.800000000000011,0.05651397977394408,0.30624999999999997,2793.0,160.05184705119896,0.7877101383727573,-1.0619902079719301,-1.0374815697354118,-0.20345885828820462,-0.20041078811911373,0,0,0,0,0
116,L47295,L,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,65396.700000000004,9.800000000000011,0.06773743016759777,0.46632653061224494,4432.900000000001,211.91412832145173,-0.6011470200460134,0.57308937520602,0.5326697687129618,-0.17203906703066393,-0.20041078811911373,0,0,0,0,0
117,L47296,L,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,53332.4,9.800000000000011,0.06325878594249201,0.341,3375.9,172.76449627470038,0.14069234569573963,-0.5905255428838093,-0.6509061054016866,-0.14061927577312325,-0.20041078811911373,0,0,0,0,0
118,L47297,L,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,52767.0,9.800000000000011,0.063125,0.3235294117647059,3333.0,170.98833441348023,0.3359132314172536,-0.7008683368406036,-0.7063750343262345,-0.10919948451558256,-0.20041078811911373,0,0,0,0,0
119,M14978,M,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,47966.700000000004,9.800000000000011,0.06030444964871194,0.27019230769230773,2894.3,155.43324692158134,0.9383091073579252,-1.1923953281026864,-1.1773115386002115,-0.07777969325804188,-0.20041078811911373,0,0,0,0,0
120,L47299,L,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,59706.9,9.800000000000011,0.07220708446866485,0.38037383177570094,4314.200000000001,193.5393841166937,-0.40034839473245615,0.07153122085695568,-0.025531702448856837,-0.030650006371730838,-0.20041078811911373,0,0,0,0,0
121,L47300,L,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,64055.100000000006,9.800000000000011,0.07531380753138076,0.4100917431192661,4827.6,207.49951409135085,-0.5899915408619268,0.4727777443362071,0.40105124192630937,0.0007697848858098505,-0.20041078811911373,0,0,0,0,0
122,L47301,L,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,64189.600000000006,9.800000000000011,0.07055805003207184,0.3711711711711712,4532.0,207.93521218011017,0.10722590814348011,0.1216870362918621,0.41424645052261583,0.03218957614335054,-0.20041078811911373,0,0,0,0,0
123,L47302,L,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,66417.0,9.800000000000011,0.08543096872616324,0.44867256637168146,5678.400000000001,215.0809585492228,-1.2760535106832473,1.0746475295550844,0.6327669533286602,0.06360936740089122,-0.20041078811911373,0,0,1,0,0
124,L47303,L,298.9,308.7,1546,43.4,114,0,0,0,0,0,0,67096.4,9.800000000000011,0.07369101486748546,0.3773913043478261,4947.599999999999,217.35147392290247,0.04029303303896104,0.34237262420544995,0.6994199252270284,0.09502915865843192,-0.20041078811911373,0,0,0,0,0
125,L47304,L,298.9,308.7,1727,29.4,116,0,0,0,0,0,0,50773.799999999996,9.800000000000011,0.06712962962962964,0.2512820512820513,3410.3999999999996,164.47619047619048,1.0498638991987903,-1.0619902079719301,-0.9019191962158859,0.1264489499159726,-0.20041078811911373,0,0,0,0,0
126,L47305,L,298.9,308.6,1560,32.2,118,0,0,0,0,0,0,50232.00000000001,9.700000000000045,0.07559256886611147,0.2705882352941177,3799.6000000000004,162.77381723914453,0.11838138732756662,-0.7811176415364536,-0.9550728320335714,0.1578687411735133,-0.30030152635320506,0,0,0,0,0
127,L47306,L,299.0,308.6,1329,60.5,120,0,0,0,0,0,0,80404.5,9.600000000000023,0.09022556390977443,0.5,7260.0,260.5460142579391,-1.1700764584344254,2.05770151207925,2.0050195945244726,0.18928853243105398,-0.4001922645873532,0,1,1,0,1
128,L47307,L,298.9,308.6,1413,46.5,122,0,0,0,0,0,0,65704.5,9.700000000000045,0.08628005657708628,0.3780487804878049,5673.0,212.91153596889174,-0.701546332702792,0.65333867990187,0.5628666847422783,0.22070832368859467,-0.30030152635320506,0,0,0,0,0
129,L47308,L,299.0,308.6,1587,38.6,124,0,0,0,0,0,0,61258.200000000004,9.600000000000023,0.07808564231738035,0.3088,4786.400000000001,198.50356448476992,0.26898035631273454,-0.13912320396965147,0.1266595770712195,0.25212811494613535,-0.4001922645873532,0,0,0,0,0
130,L47309,L,298.9,308.5,1559,34.3,126,0,0,0,0,0,0,53473.7,9.600000000000023,0.08076923076923077,0.2700787401574803,4321.799999999999,173.3345218800648,0.11280364773552336,-0.5704632167098472,-0.6370437784525561,0.28354790620367604,-0.4001922645873532,0,0,0,0,0
131,L47310,L,298.8,308.4,1473,41.1,128,0,0,0,0,0,0,60540.3,9.599999999999966,0.08683853459972862,0.3186046511627907,5260.8,196.30447470817123,-0.3668819571801966,0.11165587320488067,0.056229538028182806,0.3149676974612167,-0.40019226458741,0,0,0,0,0
132,L47311,L,298.8,308.4,1737,27.7,130,0,0,0,0,0,0,48114.9,9.599999999999966,0.07479861910241657,0.21145038167938932,3601.0,156.01459143968873,1.105641295119223,-1.2325199804506117,-1.1627722827342444,0.3463874887187574,-0.40019226458741,0,0,0,0,0
133,M14992,M,298.7,308.4,1441,43.2,132,0,0,0,0,0,0,62251.200000000004,9.699999999999989,0.09153952843273232,0.324812030075188,5702.400000000001,201.85214007782105,-0.5453696241255808,0.3223102980314878,0.22407847771160855,0.3778072799762981,-0.30030152635326185,0,0,0,0,0
134,M14993,M,298.7,308.4,1430,49.6,135,0,0,0,0,0,0,70928.0,9.699999999999989,0.09433962264150944,0.3647058823529412,6696.0,229.98702983138782,-0.6067247596380566,0.96430473559829,1.0753214959155635,0.4249369668626092,-0.30030152635326185,0,0,0,0,0
135,L47314,L,298.8,308.4,1369,53.0,138,0,0,0,0,0,0,72557.0,9.599999999999966,0.10072992700729927,0.381294964028777,7314.0,235.269130998703,-0.9469668747526953,1.3053642805556536,1.2351355836730595,0.4720666537489202,-0.40019226458741,0,0,1,0,0
136,M14995,M,298.8,308.5,1711,28.5,140,0,0,0,0,0,0,48763.5,9.699999999999989,0.08177570093457943,0.20212765957446807,3990.0,158.06645056726094,0.9606200657260983,-1.1522706757547614,-1.0991409645516097,0.5034864450064609,-0.30030152635326185,0,0,0,0,0
137,H29550,H,298.7,308.5,1420,45.7,143,0,0,0,0,0,0,64894.00000000001,9.800000000000011,0.10063335679099226,0.31736111111111115,6535.1,210.35332252836307,-0.6625021555584892,0.57308937520602,0.4833520634240158,0.5506161318927719,-0.20041078811911373,0,0,0,0,0
138,L47317,L,298.7,308.6,1297,55.3,148,0,0,0,0,0,0,71724.09999999999,9.900000000000034,0.1140215716486903,0.3711409395973154,8184.4,232.4176928062216,-1.3485641253798097,1.5360810315562228,1.1534233960160798,0.6291656100366236,-0.10052004988496559,0,0,1,0,0
139,H29552,H,298.8,308.6,1449,49.4,150,0,0,0,0,0,0,71580.59999999999,9.800000000000011,0.10344827586206896,0.3271523178807947,7410.0,231.9526895657809,-0.5007477073892348,0.9442424094243271,1.1393452366586823,0.6605854012941643,-0.20041078811911373,0,0,0,0,0
140,L47319,L,298.8,308.6,1268,55.8,155,0,0,0,0,0,0,70754.4,9.800000000000011,0.12214342001576044,0.3576923076923077,8649.0,229.27543745949447,-1.510318573549064,1.5862368469911292,1.058290356790516,0.739134879438016,-0.20041078811911373,0,0,1,0,0
141,L47320,L,298.8,308.6,1511,36.1,157,0,0,0,0,0,0,54547.1,9.800000000000011,0.10383597883597884,0.22848101265822784,5667.7,176.75664290343485,-0.1549278526825529,-0.3899022811441836,-0.5317371843464195,0.7705546706955567,-0.20041078811911373,0,0,0,0,0
142,L47321,L,298.7,308.5,1544,35.2,159,0,0,0,0,0,0,54348.8,9.800000000000011,0.1029126213592233,0.22000000000000003,5596.8,176.1711507293355,0.02913755385487453,-0.48018274892701507,-0.5511915327824605,0.8019744619530974,-0.20041078811911373,0,0,0,0,0
143,M15002,M,298.6,308.4,1778,28.2,161,0,0,0,0,0,0,50139.6,9.799999999999955,0.09050028105677346,0.17407407407407408,4540.2,162.579766536965,1.3343286183929963,-1.1823641650157055,-0.9641377931807746,0.8333942532106381,-0.20041078811917049,0,0,0,0,0
144,H29557,H,298.6,308.4,1407,50.5,164,0,0,0,0,0,0,71053.5,9.799999999999955,0.11647727272727272,0.30606060606060603,8282.0,230.39396887159535,-0.7350127702550515,1.0545852033811214,1.0876337537507788,0.8805239400969491,-0.20041078811917049,0,0,0,0,0
145,M15004,M,298.6,308.4,1391,42.4,169,0,0,0,0,0,0,58978.4,9.799999999999955,0.12140804597701149,0.24941176470588233,7165.599999999999,191.23994811932556,-0.8242566037277436,0.2420609933356371,-0.0970016612771785,0.9590734182408008,-0.20041078811917049,0,0,1,0,0
146,L47325,L,298.5,308.4,1513,33.6,172,0,0,0,0,0,0,50836.8,9.899999999999977,0.11360634081902246,0.19421965317919077,5779.2,164.84046692607006,-0.1437723734984664,-0.6406813583187158,-0.8957385408882472,1.0062031051271119,-0.10052004988502236,0,0,0,0,0
147,H29560,H,298.5,308.4,1612,36.1,174,0,0,0,0,0,0,58193.200000000004,9.899999999999977,0.1078735275883447,0.2062857142857143,6281.400000000001,188.69390402075229,0.40842384611381594,-0.3899022811441836,-0.17403420990037408,1.0376228963846525,-0.10052004988502236,0,0,0,0,0
148,L47327,L,298.4,308.4,1515,40.1,179,0,0,0,0,0,0,60751.5,10.0,0.11807387862796834,0.2227777777777778,7177.900000000001,196.98929961089496,-0.1326168943143799,0.011344242335067818,0.07694944922178792,1.1161723745285044,-0.0006293116508742332,0,0,0,0,0
149,M15008,M,298.3,308.3,1379,48.0,181,0,0,0,0,0,0,66192.0,10.0,0.13115942028985508,0.26373626373626374,8688.0,214.69996756406098,-0.8911894788322626,0.8038061262065892,0.6106931843013816,1.147592165786045,-0.0006293116508742332,0,0,1,0,0
150,L47329,L,298.4,308.3,1473,39.9,184,0,0,0,0,0,0,58772.7,9.900000000000034,0.1248303934871099,0.21567567567567567,7341.599999999999,190.6347713266299,-0.3668819571801966,-0.008718083838895038,-0.11718199145011753,1.194721852672356,-0.10052004988496559,0,0,0,0,0
151,L47330,L,298.4,308.3,1422,42.7,186,0,0,0,0,0,0,60719.4,9.900000000000034,0.13070976809557272,0.22834224598930483,7942.200000000001,196.9490755757379,-0.6513466763744027,0.27215448259658137,0.07380025817389634,1.2261416439298967,-0.10052004988496559,0,0,0,0,0
152,M15011,M,298.4,308.2,1463,37.6,188,0,0,0,0,0,0,55008.8,9.800000000000011,0.1284153005464481,0.19894179894179895,7068.8,178.48410123296563,-0.4226593531006292,-0.23943483483946432,-0.48644181030244354,1.2575614351874373,-0.20041078811911373,0,0,0,0,0
153,M15012,M,298.4,308.2,1584,41.0,191,0,0,0,0,0,0,64944.0,9.800000000000011,0.12050473186119874,0.21354166666666666,7831.0,210.72031148604802,0.25224713753660477,0.10162471011789925,0.488257345430077,1.3046911220737485,-0.20041078811911373,0,0,0,0,0
154,L47333,L,298.4,308.2,1850,27.0,194,0,0,0,0,0,0,49950.0,9.800000000000011,0.10480821177741761,0.13846153846153847,5238.0,162.07008436080469,1.7359258690201107,-1.3027381220594807,-0.9827386225477611,1.3518208089600594,-0.20041078811911373,0,0,0,0,0
155,L47334,L,298.4,308.2,1528,36.2,196,0,0,0,0,0,0,55313.600000000006,9.800000000000011,0.12818835840418574,0.18375634517766498,7095.200000000001,179.47306943543157,-0.060106279617817567,-0.3798711180572022,-0.45653921119349,1.3832406002176,-0.20041078811911373,0,0,0,0,0
156,H29569,H,298.4,308.2,1987,19.8,198,0,0,0,0,0,0,39342.6,9.800000000000011,0.09959758551307847,0.09949748743718594,3920.4,127.65282284231019,2.500076193130037,-2.0249818643221333,-2.0233843895697783,1.4146603914751408,-0.20041078811911373,0,0,0,0,1
157,M15016,M,298.4,308.1,1495,46.0,203,0,0,0,0,0,0,68770.0,9.700000000000045,0.1356951871657754,0.22549019607843138,9338.0,223.2067510548523,-0.244171686155245,0.6031828644669636,0.8636095245339325,1.4932098696189926,-0.30030152635320506,1,0,0,0,0
158,H29571,H,298.4,308.2,1478,43.5,206,0,0,0,0,0,0,64293.0,9.800000000000011,0.13928329952670723,0.21014492753623187,8961.0,208.6080467229072,-0.33899325921998036,0.3524037872924314,0.42439057371115124,1.5403395565053035,-0.20041078811911373,1,0,0,0,0
159,M15018,M,298.4,308.2,1499,40.0,211,0,0,0,0,0,0,59960.0,9.800000000000011,0.14066666666666666,0.18867924528301888,8440.0,194.5489941596366,-0.22186072778707197,0.0013130792480863895,-0.0007011649341717175,1.6188890346491553,-0.20041078811911373,1,0,0,0,0
160,L47339,L,298.4,308.2,1471,47.0,214,0,0,0,0,0,0,69137.0,9.800000000000011,0.1453804347826087,0.2186046511627907,10058.0,224.32511356262168,-0.37803743636428316,0.7034944953367764,0.8996142944584267,1.6660187215354663,-0.20041078811911373,1,0,0,0,0
161,L47340,L,298.4,308.2,1282,60.7,216,1,0,0,0,1,0,77817.40000000001,9.800000000000011,0.16835541699142634,0.2797235023041475,13111.2,252.48994159636604,-1.4322302192604586,2.0777638382532126,1.7512104929668193,1.697438512793007,-0.20041078811911373,1,1,1,0,0
162,L47341,L,298.3,308.1,1412,52.3,218,1,0,0,0,1,0,73847.59999999999,9.800000000000011,0.1542816702052371,0.23881278538812784,11401.4,239.68711457319048,-0.7071240722948352,1.2351461389467842,1.3617507228135282,1.7288583040505476,-0.20041078811911373,1,0,0,0,0
163,L47342,L,298.3,308.1,1586,35.5,0,0,0,0,0,0,0,56303.0,9.800000000000011,0.0,35.5,0.0,182.74261603375527,0.26340261672069126,-0.4500892596660715,-0.359473490857538,-1.6958989430213873,-0.20041078811911373,0,0,0,0,0
164,M15023,M,298.4,308.2,1468,43.8,2,0,0,0,0,0,0,64298.399999999994,9.800000000000011,0.0013614703880190605,14.6,87.6,208.62556781310835,-0.39477065514041293,0.38249727655337495,0.4249203441678054,-1.6644791517638466,-0.20041078811911373,0,0,0,0,0
165,M15024,M,298.5,308.3,1440,43.6,5,0,0,0,0,0,0,62784.0,9.800000000000011,0.0034698126301179735,7.266666666666667,218.0,203.64579954589684,-0.5509473637176241,0.3624349503794128,0.27634916276820354,-1.6173494648775357,-0.20041078811911373,0,0,0,0,0
166,L47345,L,298.5,308.4,1733,26.0,8,0,0,0,0,0,0,45058.0,9.899999999999977,0.00461361014994233,2.888888888888889,208.0,146.10246433203633,1.0833303367510498,-1.4030497529292936,-1.4626714140208559,-1.5702197779912246,-0.10052004988502236,0,0,0,0,0
167,H29580,H,298.4,308.2,1612,32.6,10,0,0,0,0,0,0,52551.200000000004,9.800000000000011,0.006199628022318661,2.963636363636364,326.0,170.51005840363402,0.40842384611381594,-0.7409929891885286,-0.7275462314643972,-1.538799986733684,-0.20041078811911373,0,0,0,0,0
168,H29581,H,298.4,308.3,1458,42.9,15,0,0,0,0,0,0,62548.2,9.900000000000034,0.01028101439342015,2.68125,643.5,202.880960103795,-0.45054805106084544,0.2922168087705435,0.25321585282761544,-1.4602505085898323,-0.10052004988496559,0,0,0,0,0
169,L47348,L,298.4,308.3,1433,62.3,20,1,0,0,1,0,0,89275.9,9.900000000000034,0.01394700139470014,2.9666666666666663,1246.0,289.5747648394421,-0.5899915408619268,2.238262447644913,2.87535397029602,-1.3817010304459805,-0.10052004988496559,0,1,0,0,1
170,L47349,L,298.4,308.3,1318,59.1,22,0,0,0,0,0,0,77893.8,9.900000000000034,0.016679302501895376,2.5695652173913044,1300.2,252.6558546869932,-1.2314315939469012,1.9172652288615122,1.7587057638720813,-1.3502812391884398,-0.10052004988496559,0,0,1,0,0
171,M15030,M,298.4,308.2,1610,35.0,24,0,0,0,0,0,0,56350.0,9.800000000000011,0.0148975791433892,1.4,840.0,182.8358208955224,0.3972683669297294,-0.5002450751009779,-0.35486252577183985,-1.318861447930899,-0.20041078811911373,0,0,0,0,0
172,L47351,L,298.2,308.1,1462,50.8,27,0,0,0,0,0,0,74269.59999999999,9.900000000000034,0.01845522898154477,1.8142857142857143,1371.6,241.056799740344,-0.42823709269267246,1.084678692642065,1.4031513029446905,-1.271731761044588,-0.10052004988496559,0,0,0,0,0
173,M15032,M,298.1,308.0,1924,20.8,29,0,0,0,0,0,0,40019.200000000004,9.899999999999977,0.015064935064935066,0.6933333333333334,603.2,129.93246753246754,2.1486785988313115,-1.9246702334523205,-1.9570061134637482,-1.2403119697870473,-0.10052004988502236,0,0,0,0,0
174,M15033,M,298.2,308.0,1591,33.7,32,0,0,0,0,0,0,53616.700000000004,9.800000000000011,0.020100502512562814,1.0212121212121212,1078.4,174.08019480519482,0.2912913146809075,-0.6306501952317344,-0.6230146719152184,-1.1931822829007364,-0.20041078811911373,0,0,0,0,0
175,L47354,L,298.2,308.1,1306,58.3,35,0,0,0,0,0,0,76139.8,9.900000000000034,0.026778882938026015,1.6194444444444445,2040.5,247.12690684842582,-1.2983644690514204,1.8370159241656614,1.5866284710994303,-1.1460525960144252,-0.10052004988496559,0,0,1,0,0
176,L47355,L,298.2,308.1,1382,43.5,37,0,0,0,0,0,0,60117.0,9.900000000000034,0.02675343456254519,1.144736842105263,1609.5,195.12171372930865,-0.8744562600561329,0.3524037872924314,0.014701420564862603,-1.1146328047568845,-0.10052004988496559,0,0,1,0,0
177,L47356,L,298.2,308.1,1618,34.7,39,0,0,0,0,0,0,56144.600000000006,9.900000000000034,0.024088943792464484,0.8675,1353.3000000000002,182.22849724115548,0.44189028366607547,-0.5303385643619215,-0.3750134242527415,-1.0832130134993438,-0.10052004988496559,0,0,0,0,0
178,L47357,L,298.2,308.2,1988,21.4,41,0,0,0,0,0,0,42543.2,10.0,0.020613373554550025,0.5095238095238095,877.4,138.03763789746918,2.50565393272208,-1.8644832549304329,-1.709387477797745,-1.0517932222418032,-0.0006293116508742332,0,0,0,0,0
179,L47358,L,298.2,308.2,1436,50.2,43,0,0,0,0,0,0,72087.2,10.0,0.029923451635351428,1.1409090909090909,2158.6,233.89746917585984,-0.5732583220857971,1.024491714120178,1.1890455539441018,-1.0203734309842625,-0.0006293116508742332,0,0,0,0,0
