Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,power,temp_diff,wear_rate,torque_per_wear,strain_index,power_per_temp,hdf_risk_flag,pwf_risk_flag,osf_risk_flag,twf_risk_flag,rpm_outlier_flag,torque_outlier_flag,thermal_torque_stress,rotational_load_on_worn_tool,power_absorbed_by_wear,thermal_stress_on_worn_tool,speed_heat_imbalance,is_low_quality,is_high_quality,rpm_zscore,torque_zscore,power_zscore,wear_zscore,temp_diff_zscore,high_wear_flag,high_torque_flag,low_rpm_flag,high_temp_flag,power_anomaly_flag,torque_squared,wear_squared,power_squared,temp_diff_squared,sqrt_power,sqrt_wear,log_power,log_strain,distance_to_twf,distance_to_hdf_temp,distance_to_hdf_rpm,distance_to_pwf_lower,distance_to_pwf_upper,distance_to_osf,risk_score
0,299.0,309.1,1394,45.1,179,0,0,0,0,0,0,62869.4,10.1,0.1283,0.2506,8072.9,203.395,0,0,0,0,0,0,13940.41,11253622.6,11253622.6,1807.9,14079.4,1,0,-0.8075,0.5129,0.2847,1.1162,0.0993,0,0,1,0,0,2034.01,32041,3952561456.36,102.01,250.7377,13.3791,11.0488,8.9964,21,1.5,14,22869.4,17130.6,2927.1,0
1,298.9,308.9,1679,28.7,181,0,0,0,0,0,0,48187.3,10.0,0.1077,0.1577,5194.7,155.9964,0,0,0,0,0,0,8865.43,8721901.3,8721901.3,1810.0,16790.0,0,0,0.7821,-1.1322,-1.1557,1.1476,-0.0006,0,0,0,0,0,823.69,32761,2322015881.29,100.0,219.5161,13.4536,10.7829,8.5556,19,1.4,299,8187.3,31812.7,6805.3,0
2,298.8,308.9,1466,44.1,184,0,0,0,0,0,0,64650.6,10.1,0.1254,0.2384,8114.4,209.293,0,0,0,0,0,0,13622.49,11895710.4,11895710.4,1858.4,14806.6,0,1,-0.4059,0.4126,0.4595,1.1947,0.0993,0,0,0,0,0,1944.81,33856,4179700080.36,102.01,254.2648,13.5647,11.0768,9.0015,16,1.5,86,24650.6,15349.4,4885.6,0
0,298.8,308.9,1527,32.4,189,0,0,0,0,0,0,49474.8,10.1,0.1237,0.1705,6123.6,160.1645,0,0,0,0,0,0,10008.36,9350737.2,9350737.2,1908.9,15422.7,1,0,-0.0657,-0.7611,-1.0294,1.2733,0.0993,0,0,0,0,0,1049.76,35721,2447755835.04,102.01,222.4293,13.7477,10.8092,8.7201,11,1.5,147,9474.8,30525.2,4876.4,0
0,298.9,309.0,1410,65.7,191,1,0,0,1,1,0,92637.0,10.1,0.1354,0.3422,12548.7,299.7961,0,1,1,0,0,0,20301.3,17693667.0,17693667.0,1929.1,14241.0,1,0,-0.7183,2.5793,3.2051,1.3047,0.0993,0,1,0,0,1,4316.49,36481,8581613769.0,102.01,304.3633,13.8203,11.4365,9.4375,9,1.5,30,52637.0,-12637.0,-1548.7,2
1,298.9,309.0,1924,22.6,193,0,0,0,0,0,0,43482.4,10.1,0.1003,0.1165,4361.8,140.7197,0,0,0,0,1,0,6983.4,8392103.2,8392103.2,1949.3,19432.4,0,0,2.1487,-1.7441,-1.6172,1.3361,0.0993,0,0,0,0,0,510.76,37249,1890719109.76,102.01,208.5243,13.8924,10.6801,8.3809,7,1.5,544,3482.4,36517.6,7638.2,0
0,298.9,309.1,1452,45.5,196,0,0,0,0,0,0,66066.0,10.2,0.1349,0.231,8918.0,213.7367,0,0,0,0,0,0,14064.05,12948936.0,12948936.0,1999.2,14810.4,1,0,-0.484,0.553,0.5983,1.3832,0.1992,0,0,0,0,0,2070.25,38416,4364716356.0,104.04,257.0331,14.0,11.0984,9.0959,4,1.6,72,26066.0,13934.0,2082.0,0
0,298.9,309.1,1369,44.4,198,0,0,0,0,0,0,60783.6,10.2,0.1445,0.2231,8791.2,196.647,0,0,0,0,0,0,13724.04,12035152.8,12035152.8,2019.6,13963.8,1,0,-0.947,0.4427,0.0801,1.4147,0.1992,0,0,1,0,0,1971.36,39204,3694646028.96,104.04,246.5433,14.0712,11.0151,9.0816,2,1.6,-11,20783.6,19216.4,2208.8,0
0,299.0,309.1,1592,35.0,200,0,0,0,0,0,0,55720.0,10.1,0.1255,0.1741,7000.0,180.2653,0,0,0,1,0,0,10818.5,11144000.0,11144000.0,2020.0,16079.2,1,0,0.2969,-0.5002,-0.4167,1.4461,0.0993,0,0,0,0,0,1225.0,40000,3104718400.0,102.01,236.0508,14.1421,10.9281,8.8538,0,1.5,212,15720.0,24280.0,4000.0,1
0,298.9,309.0,1601,32.3,202,0,0,0,0,0,0,51712.3,10.1,0.1261,0.1591,6524.6,167.3537,0,0,0,1,0,0,9980.7,10445884.6,10445884.6,2040.2,16170.1,1,0,0.3471,-0.7711,-0.8098,1.4775,0.0993,1,0,0,0,0,1043.29,40804,2674161971.29,102.01,227.4034,14.2127,10.8535,8.7835,-2,1.5,221,11712.3,28287.7,4475.4,1
0,298.8,308.9,1379,46.7,204,0,0,0,0,0,0,64399.3,10.1,0.1478,0.2278,9526.8,208.4794,0,0,0,1,0,0,14425.63,13137457.2,13137457.2,2060.4,13927.9,1,0,-0.8912,0.6734,0.4348,1.5089,0.0993,1,0,1,0,0,2180.89,41616,4147269840.49,102.01,253.7702,14.2829,11.0729,9.162,-4,1.5,-1,24399.3,15600.7,1473.2,1
0,298.8,308.9,1461,47.9,206,0,0,0,0,0,0,69981.9,10.1,0.1409,0.2314,9867.4,226.552,0,0,0,1,0,0,14796.31,14416271.4,14416271.4,2080.6,14756.1,1,0,-0.4338,0.7938,0.9825,1.5403,0.0993,1,0,0,0,0,2294.41,42436,4897466327.61,102.01,264.5409,14.3527,11.156,9.1971,-6,1.5,81,29981.9,10018.1,1132.6,1
0,298.8,308.9,1455,41.3,208,1,1,0,0,0,0,60091.5,10.1,0.1429,0.1976,8590.4,194.5338,0,0,0,1,0,0,12757.57,12499032.0,12499032.0,2100.8,14695.5,1,0,-0.4673,0.1317,0.0122,1.5718,0.0993,1,0,0,0,0,1705.69,43264,3610988372.25,102.01,245.1357,14.4222,11.0036,9.0585,-8,1.5,75,20091.5,19908.5,2409.6,1
0,298.8,308.9,1398,51.5,0,0,0,0,0,0,0,71997.0,10.1,0.0,51.5,0.0,233.0754,0,0,0,0,0,0,15908.35,0.0,0.0,0.0,14119.8,1,0,-0.7852,1.1549,1.1802,-1.6959,0.0993,0,0,1,0,0,2652.25,0,5183568009.0,102.01,268.3226,0.0,11.1844,0.0,200,1.5,18,31997.0,8003.0,11000.0,0
0,298.8,308.9,1402,37.9,2,0,0,0,0,0,0,53135.8,10.1,0.0014,12.6333,75.8,172.0162,0,0,0,0,0,0,11707.31,106271.6,106271.6,20.2,14160.2,1,0,-0.7629,-0.2093,-0.6702,-1.6645,0.0993,0,0,0,0,0,1436.41,4,2823413241.64,102.01,230.512,1.4142,10.8806,4.3412,198,1.5,22,13135.8,26864.2,10924.2,0
2,298.8,308.8,1445,49.9,4,0,0,0,0,0,0,72105.5,10.0,0.0028,9.98,199.6,233.5023,0,0,0,0,0,0,15409.12,288422.0,288422.0,40.0,14450.0,0,1,-0.5231,0.9944,1.1908,-1.6331,-0.0006,0,0,0,0,0,2490.01,16,5199203130.25,100.0,268.5247,2.0,11.1859,5.3013,196,1.4,65,32105.5,7894.5,12800.4,0
0,298.9,308.9,1450,47.5,9,0,0,0,0,0,0,68875.0,10.0,0.0062,4.75,427.5,222.9686,0,0,0,0,0,0,14672.75,619875.0,619875.0,90.0,14500.0,1,0,-0.4952,0.7537,0.8739,-1.5545,-0.0006,0,0,0,0,0,2256.25,81,4743765625.0,100.0,262.4405,3.0,11.1401,6.0603,191,1.4,70,28875.0,11125.0,10572.5,0
0,298.9,308.9,1453,40.8,11,0,0,0,0,0,0,59282.4,10.0,0.0076,3.4,448.8,191.9145,0,0,0,0,0,0,12603.12,652106.4,652106.4,110.0,14530.0,1,0,-0.4784,0.0816,-0.0672,-1.5231,-0.0006,0,0,0,0,0,1664.64,121,3514402949.76,100.0,243.4798,3.3166,10.9901,6.1088,189,1.4,73,19282.4,20717.6,10551.2,0
0,299.0,309.0,1469,40.1,13,0,0,0,0,0,0,58906.9,10.0,0.0088,2.8643,521.3,190.6372,0,0,0,0,0,0,12390.9,765789.7,765789.7,130.0,14690.0,1,0,-0.3892,0.0113,-0.104,-1.4917,-0.0006,0,0,0,0,0,1608.01,169,3470022867.61,100.0,242.7074,3.6056,10.9837,6.2582,187,1.4,89,18906.9,21093.1,10478.7,0
0,298.9,308.9,1422,47.6,15,0,0,0,0,0,0,67687.2,10.0,0.0105,2.975,714.0,219.1233,0,0,0,0,0,0,14703.64,1015308.0,1015308.0,150.0,14220.0,1,0,-0.6513,0.7637,0.7574,-1.4603,-0.0006,0,0,0,0,0,2265.76,225,4581557043.84,100.0,260.1676,3.873,11.1227,6.5723,185,1.4,42,27687.2,12312.8,10286.0,0
1,299.0,309.0,1804,26.8,17,0,0,0,0,0,0,48347.2,10.0,0.0094,1.4889,455.6,156.4634,0,0,0,0,0,0,8281.2,821902.4,821902.4,170.0,18040.0,0,0,1.4793,-1.3228,-1.14,-1.4288,-0.0006,0,0,0,0,0,718.24,289,2337451747.84,100.0,219.88,4.1231,10.7862,6.1238,183,1.4,424,8347.2,31652.8,11544.4,0
2,299.0,309.0,1436,43.9,20,0,0,0,0,0,0,63040.4,10.0,0.0139,2.0905,878.0,204.0142,0,0,0,0,0,0,13565.1,1260808.0,1260808.0,200.0,14360.0,0,1,-0.5733,0.3925,0.3015,-1.3817,-0.0006,0,0,0,0,0,1927.21,400,3974092032.16,100.0,251.0785,4.4721,11.0515,6.7788,180,1.4,56,23040.4,16959.6,12122.0,0
0,299.0,309.0,1544,31.8,25,0,0,0,0,0,0,49099.2,10.0,0.0162,1.2231,795.0,158.8971,0,0,0,0,0,0,9826.2,1227480.0,1227480.0,250.0,15440.0,1,0,0.0291,-0.8212,-1.0662,-1.3032,-0.0006,0,0,0,0,0,1011.24,625,2410731440.64,100.0,221.5834,5.0,10.8016,6.6796,175,1.4,164,9099.2,30900.8,10205.0,0
1,299.0,309.0,1419,45.2,27,0,0,0,0,0,0,64138.8,10.0,0.019,1.6143,1220.4,207.5689,0,0,0,0,0,0,13966.8,1731747.6,1731747.6,270.0,14190.0,0,0,-0.6681,0.5229,0.4093,-1.2717,-0.0006,0,0,0,0,0,2043.04,729,4113785665.44,100.0,253.2564,5.1962,11.0688,7.1078,173,1.4,39,24138.8,15861.2,10779.6,0
1,298.9,308.9,1487,39.5,30,0,0,0,0,0,0,58736.5,10.0,0.0202,1.2742,1185.0,190.1473,0,0,0,0,0,0,12201.55,1762095.0,1762095.0,300.0,14870.0,0,0,-0.2888,-0.0488,-0.1207,-1.2246,-0.0006,0,0,0,0,0,1560.25,900,3449976432.25,100.0,242.3561,5.4772,10.9808,7.0783,170,1.4,107,18736.5,21263.5,10815.0,0
0,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,45227.4,10.0,0.0188,0.7588,851.4,146.4144,0,0,0,0,0,0,7969.62,1492504.2,1492504.2,330.0,17530.0,1,0,1.1949,-1.4231,-1.4461,-1.1775,-0.0006,0,0,0,0,0,665.64,1089,2045517710.76,100.0,212.6673,5.7446,10.7195,6.7481,167,1.4,373,5227.4,34772.6,10148.6,0
0,298.9,308.9,1830,24.9,35,0,0,0,0,0,0,45567.0,10.0,0.0191,0.6917,871.5,147.5138,0,0,0,0,0,0,7691.61,1594845.0,1594845.0,350.0,18300.0,1,0,1.6244,-1.5134,-1.4127,-1.1461,-0.0006,0,0,0,0,0,620.01,1225,2076351489.0,100.0,213.4643,5.9161,10.727,6.7714,165,1.4,450,5567.0,34433.0,10128.5,0
1,298.9,308.9,1727,27.1,37,0,0,0,0,0,0,46801.7,10.0,0.0214,0.7132,1002.7,151.5108,0,0,0,0,0,0,8371.19,1731662.9,1731662.9,370.0,17270.0,0,0,1.0499,-1.2927,-1.2916,-1.1146,-0.0006,0,0,0,0,0,734.41,1369,2190399122.89,100.0,216.337,6.0828,10.7537,6.9114,163,1.4,347,6801.7,33198.3,10997.3,0
0,299.1,309.0,1450,43.0,40,0,0,0,0,0,0,62350.0,9.9,0.0276,1.0488,1720.0,201.7799,0,0,0,0,0,0,13287.0,2494000.0,2494000.0,396.0,14355.0,1,0,-0.4952,0.3022,0.2338,-1.0675,-0.1005,0,0,0,0,0,1849.0,1600,3887522500.0,98.01,249.6998,6.3246,11.0405,7.4507,160,1.3,70,22350.0,17650.0,9280.0,0
0,299.0,308.9,1622,31.9,42,0,0,0,0,0,0,51741.8,9.9,0.0259,0.7419,1339.8,167.5034,0,0,0,0,0,0,9853.91,2173155.6,2173155.6,415.8,16057.8,1,0,0.4642,-0.8112,-0.807,-1.0361,-0.1005,0,0,0,0,0,1017.61,1764,2677213867.24,98.01,227.4682,6.4807,10.854,7.201,158,1.3,242,11741.8,28258.2,9660.2,0
1,299.0,309.0,1351,52.2,44,0,0,0,0,0,0,70522.2,10.0,0.0325,1.16,2296.8,228.2272,0,0,0,0,0,0,16129.8,3102976.8,3102976.8,440.0,13510.0,0,0,-1.0474,1.2251,1.0355,-1.0047,-0.0006,0,0,1,0,0,2724.84,1936,4973380692.84,100.0,265.5602,6.6332,11.1637,7.7397,156,1.4,-29,30522.2,9477.8,9703.2,0
1,299.0,309.0,1575,35.3,47,0,0,0,0,0,0,55597.5,10.0,0.0298,0.7354,1659.1,179.9272,0,0,0,0,0,0,10907.7,2613082.5,2613082.5,470.0,15750.0,0,0,0.202,-0.4702,-0.4287,-0.9575,-0.0006,0,0,0,0,0,1246.09,2209,3091082006.25,100.0,235.7912,6.8557,10.9259,7.4146,153,1.4,195,15597.5,24402.5,10340.9,0
1,298.9,308.9,1750,29.9,50,0,0,0,0,0,0,52325.0,10.0,0.0286,0.5863,1495.0,169.3914,0,0,0,0,0,0,9236.11,2616250.0,2616250.0,500.0,17500.0,0,0,1.1782,-1.0118,-0.7497,-0.9104,-0.0006,0,0,0,0,0,894.01,2500,2737905625.0,100.0,228.7466,7.0711,10.8652,7.3106,150,1.4,370,12325.0,27675.0,10505.0,0
0,298.9,308.8,1529,32.7,53,0,0,0,0,0,0,49998.3,9.9,0.0346,0.6056,1733.1,161.9116,0,0,0,0,0,0,10097.76,2649909.9,2649909.9,524.7,15137.1,1,0,-0.0545,-0.731,-0.978,-0.8633,-0.1005,0,0,0,0,0,1069.29,2809,2499830002.89,98.01,223.603,7.2801,10.8198,7.4582,147,1.3,149,9998.3,30001.7,9266.9,0
0,298.8,308.8,1523,44.4,55,0,0,0,0,0,0,67621.2,10.0,0.0361,0.7929,2442.0,218.9806,0,0,0,0,0,0,13710.72,3719166.0,3719166.0,550.0,15230.0,1,0,-0.088,0.4427,0.7509,-0.8319,-0.0006,0,0,0,0,0,1971.36,3025,4572626689.44,100.0,260.0408,7.4162,11.1217,7.801,145,1.4,143,27621.2,12378.8,8558.0,0
0,298.8,308.9,1852,25.0,57,0,0,0,0,0,0,46300.0,10.1,0.0308,0.431,1425.0,149.8867,0,0,0,0,0,0,7722.5,2639100.0,2639100.0,575.7,18705.2,1,0,1.7471,-1.5034,-1.3408,-0.8004,0.0993,0,0,0,0,0,625.0,3249,2143690000.0,102.01,215.1743,7.5498,10.7429,7.2626,143,1.5,472,6300.0,33700.0,9575.0,0
0,298.8,308.8,1991,20.7,59,0,0,0,0,0,0,41213.7,10.0,0.0296,0.345,1221.3,133.4641,0,0,0,0,1,0,6392.16,2431608.3,2431608.3,590.0,19910.0,1,0,2.5224,-1.9347,-1.8398,-0.769,-0.0006,0,0,0,0,0,428.49,3481,1698569067.69,100.0,203.0116,7.6811,10.6266,7.1085,141,1.4,611,1213.7,38786.3,9778.7,0
0,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,63133.0,10.0,0.0392,0.6548,2476.6,204.4462,0,0,0,0,0,0,12537.28,3851113.0,3851113.0,610.0,15550.0,1,0,0.0905,0.0615,0.3106,-0.7376,-0.0006,0,0,0,0,0,1648.36,3721,3985775689.0,100.0,251.2628,7.8102,11.053,7.815,139,1.4,175,23133.0,16867.0,8523.4,0
1,298.8,308.8,1441,40.5,63,0,0,0,0,0,0,58360.5,10.0,0.0437,0.6328,2551.5,188.9913,0,0,0,0,0,0,12506.4,3676711.5,3676711.5,630.0,14410.0,0,0,-0.5454,0.0515,-0.1576,-0.7062,-0.0006,0,0,0,0,0,1640.25,3969,3405947960.25,100.0,241.5792,7.9373,10.9744,7.8448,137,1.4,61,18360.5,21639.5,9448.5,0
0,298.8,308.7,1450,43.4,66,0,0,0,0,0,0,62930.0,9.9,0.0455,0.6478,2864.4,203.8549,0,0,0,0,0,0,13397.58,4153380.0,4153380.0,653.4,14355.0,1,0,-0.4952,0.3424,0.2907,-0.659,-0.1005,0,0,0,0,0,1883.56,4356,3960184900.0,98.01,250.8585,8.124,11.0498,7.9605,134,1.3,70,22930.0,17070.0,8135.6,0
0,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,49480.1,9.9,0.0427,0.4507,2114.8,160.2854,0,0,0,0,0,0,9600.57,3364646.8,3364646.8,673.2,15750.9,1,0,0.2913,-0.8915,-1.0288,-0.6276,-0.1005,0,0,0,0,0,967.21,4624,2448280296.01,98.01,222.4412,8.2462,10.8093,7.6572,132,1.3,211,9480.1,30519.9,8885.2,0
0,298.8,308.7,1445,48.5,70,0,0,0,0,0,0,70082.5,9.9,0.0484,0.6831,3395.0,227.0246,0,0,0,0,0,0,14971.95,4905775.0,4905775.0,693.0,14305.5,1,0,-0.5231,0.854,0.9924,-0.5962,-0.1005,0,0,0,0,0,2352.25,4900,4911556806.25,98.01,264.731,8.3666,11.1574,8.1304,130,1.3,65,30082.5,9917.5,7605.0,0
1,298.8,308.8,1497,46.8,72,0,0,0,0,0,0,70059.6,10.0,0.0481,0.6411,3369.6,226.8769,0,0,0,0,0,0,14451.84,5044291.2,5044291.2,720.0,14970.0,0,0,-0.233,0.6834,0.9901,-0.5648,-0.0006,0,0,0,0,0,2190.24,5184,4908347552.16,100.0,264.6877,8.4853,11.1571,8.1228,128,1.4,117,30059.6,9940.4,8630.4,0
2,298.9,308.8,1621,32.7,75,0,0,0,0,0,0,53006.7,9.9,0.0462,0.4303,2452.5,171.6538,0,0,0,0,0,0,10097.76,3975502.5,3975502.5,742.5,16047.9,0,1,0.4586,-0.731,-0.6829,-0.5177,-0.1005,0,0,0,0,0,1069.29,5625,2809710244.89,98.01,230.2318,8.6603,10.8782,7.8053,125,1.3,241,13006.7,26993.3,10547.5,0
0,298.9,308.7,1572,34.1,80,0,0,0,0,0,0,53605.2,9.8,0.0509,0.421,2728.0,173.6482,0,0,0,0,0,0,10526.67,4288416.0,4288416.0,784.0,15405.6,1,0,0.1853,-0.5905,-0.6241,-0.4391,-0.2004,0,0,0,0,0,1162.81,6400,2873517467.04,96.04,231.528,8.9443,10.8894,7.9117,120,1.2,192,13605.2,26394.8,8272.0,0
0,298.8,308.6,1872,22.5,82,0,0,0,0,0,0,42120.0,9.8,0.0438,0.2711,1845.0,136.4874,0,0,0,0,0,0,6943.5,3453840.0,3453840.0,803.6,18345.6,1,0,1.8586,-1.7541,-1.7509,-0.4077,-0.2004,0,0,0,0,0,506.25,6724,1774094400.0,96.04,205.2316,9.0554,10.6483,7.5208,118,1.2,492,2120.0,37880.0,9155.0,0
2,298.7,308.6,1499,43.5,84,0,0,0,0,0,0,65206.5,9.9,0.056,0.5118,3654.0,211.2978,0,0,0,0,0,0,13424.1,5477346.0,5477346.0,831.6,14840.1,0,1,-0.2219,0.3524,0.514,-0.3763,-0.1005,0,0,0,0,0,1892.25,7056,4251887642.25,98.01,255.3556,9.1652,11.0853,8.2039,116,1.3,119,25206.5,14793.5,9346.0,0
1,298.8,308.7,1498,39.5,89,0,0,0,0,0,0,59171.0,9.9,0.0594,0.4389,3515.5,191.678,0,0,0,0,0,0,12193.65,5266219.0,5266219.0,881.1,14830.2,0,0,-0.2274,-0.0488,-0.0781,-0.2977,-0.1005,0,0,0,0,0,1560.25,7921,3501207241.0,98.01,243.2509,9.434,10.9882,8.1652,111,1.3,118,19171.0,20829.0,8484.5,0
1,298.8,308.6,1486,41.9,92,0,0,0,0,0,0,62263.4,9.8,0.0619,0.4505,3854.8,201.7609,0,0,0,0,0,0,12930.34,5728232.8,5728232.8,901.6,14562.8,0,0,-0.2944,0.1919,0.2253,-0.2506,-0.2004,0,0,0,0,0,1755.61,8464,3876730979.56,96.04,249.5264,9.5917,11.0391,8.2573,108,1.2,106,22263.4,17736.6,8145.2,0
0,298.8,308.6,1680,29.4,95,0,0,0,0,0,0,49392.0,9.8,0.0565,0.3062,2793.0,160.0518,0,0,0,0,0,0,9072.84,4692240.0,4692240.0,931.0,16464.0,1,0,0.7877,-1.062,-1.0375,-0.2035,-0.2004,0,0,0,0,0,864.36,9025,2439569664.0,96.04,222.2431,9.7468,10.8076,7.9352,105,1.2,300,9392.0,30608.0,8207.0,0
0,298.8,308.6,1431,45.7,97,0,0,0,0,0,0,65396.7,9.8,0.0677,0.4663,4432.9,211.9141,0,0,0,0,0,0,14103.02,6343479.9,6343479.9,950.6,14023.8,1,0,-0.6011,0.5731,0.5327,-0.172,-0.2004,0,0,0,0,0,2088.49,9409,4276728370.89,96.04,255.7278,9.8489,11.0882,8.397,103,1.2,51,25396.7,14603.3,6567.1,0
0,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,53332.4,9.8,0.0633,0.341,3375.9,172.7645,0,0,0,0,0,0,10526.67,5279907.6,5279907.6,970.2,15327.2,1,0,0.1407,-0.5905,-0.6509,-0.1406,-0.2004,0,0,0,0,0,1162.81,9801,2844344889.76,96.04,230.9381,9.9499,10.8843,8.1247,101,1.2,184,13332.4,26667.6,7624.1,0
0,298.8,308.6,1599,33.0,101,0,0,0,0,0,0,52767.0,9.8,0.0631,0.3235,3333.0,170.9883,0,0,0,0,0,0,10183.8,5329467.0,5329467.0,989.8,15670.2,1,0,0.3359,-0.7009,-0.7064,-0.1092,-0.2004,0,0,0,0,0,1089.0,10201,2784356289.0,96.04,229.7107,10.0499,10.8737,8.1119,99,1.2,219,12767.0,27233.0,7667.0,0
1,298.8,308.6,1707,28.1,103,0,0,0,0,0,0,47966.7,9.8,0.0603,0.2702,2894.3,155.4332,0,0,0,0,0,0,8671.66,4940570.1,4940570.1,1009.4,16728.6,0,0,0.9383,-1.1924,-1.1773,-0.0778,-0.2004,0,0,0,0,0,789.61,10609,2300804308.89,96.04,219.013,10.1489,10.7783,7.9708,97,1.2,327,7966.7,32033.3,9105.7,0
0,298.7,308.5,1467,40.7,106,0,0,0,0,0,0,59706.9,9.8,0.0722,0.3804,4314.2,193.5394,0,0,0,0,0,0,12555.95,6328931.4,6328931.4,1038.8,14376.6,1,0,-0.4003,0.0715,-0.0255,-0.0307,-0.2004,0,0,0,0,0,1656.49,11236,3564913907.61,96.04,244.35,10.2956,10.9972,8.3699,94,1.2,87,19706.9,20293.1,6685.8,0
0,298.9,308.7,1433,44.7,108,0,0,0,0,0,0,64055.1,9.8,0.0753,0.4101,4827.6,207.4995,0,0,0,0,0,0,13798.89,6917950.8,6917950.8,1058.4,14043.4,1,0,-0.59,0.4728,0.4011,0.0008,-0.2004,0,0,0,0,0,1998.09,11664,4103055836.01,96.04,253.0911,10.3923,11.0675,8.4823,92,1.2,53,24055.1,15944.9,6172.4,0
0,298.9,308.7,1558,41.2,110,0,0,0,0,0,0,64189.6,9.8,0.0706,0.3712,4532.0,207.9352,0,0,0,0,0,0,12718.44,7060856.0,7060856.0,1078.0,15268.4,1,0,0.1072,0.1217,0.4142,0.0322,-0.2004,0,0,0,0,0,1697.44,12100,4120304748.16,96.04,253.3567,10.4881,11.0696,8.4191,90,1.2,178,24189.6,15810.4,6468.0,0
0,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,66417.0,9.8,0.0854,0.4487,5678.4,215.081,0,0,0,0,0,0,15656.16,7438704.0,7438704.0,1097.6,12838.0,1,0,-1.2761,1.0746,0.6328,0.0636,-0.2004,0,0,1,0,0,2570.49,12544,4411217889.0,96.04,257.715,10.583,11.1037,8.6446,88,1.2,-70,26417.0,13583.0,5321.6,0
0,298.9,308.7,1546,43.4,114,0,0,0,0,0,0,67096.4,9.8,0.0737,0.3774,4947.6,217.3515,0,0,0,0,0,0,13397.58,7648989.6,7648989.6,1117.2,15150.8,1,0,0.0403,0.3424,0.6994,0.095,-0.2004,0,0,0,0,0,1883.56,12996,4501926892.96,96.04,259.0297,10.6771,11.1139,8.5069,86,1.2,166,27096.4,12903.6,6052.4,0
0,298.9,308.7,1727,29.4,116,0,0,0,0,0,0,50773.8,9.8,0.0671,0.2513,3410.4,164.4762,0,0,0,0,0,0,9075.78,5889760.8,5889760.8,1136.8,16924.6,1,0,1.0499,-1.062,-0.9019,0.1264,-0.2004,0,0,0,0,0,864.36,13456,2577978766.44,96.04,225.3304,10.7703,10.8352,8.1349,84,1.2,347,10773.8,29226.2,7589.6,0
0,298.9,308.6,1560,32.2,118,0,0,0,0,0,0,50232.0,9.7,0.0756,0.2706,3799.6,162.7738,0,0,0,0,0,0,9936.92,5927376.0,5927376.0,1144.6,15132.0,1,0,0.1184,-0.7811,-0.9551,0.1579,-0.3003,0,0,0,0,0,1036.84,13924,2523253824.0,94.09,224.125,10.8628,10.8244,8.2429,82,1.1,180,10232.0,29768.0,7200.4,0
0,299.0,308.6,1329,60.5,120,0,0,0,0,0,0,80404.5,9.6,0.0902,0.5,7260.0,260.546,0,1,0,0,0,0,18670.3,9648540.0,9648540.0,1152.0,12758.4,1,0,-1.1701,2.0577,2.005,0.1893,-0.4002,0,1,1,0,1,3660.25,14400,6464883620.25,92.16,283.5569,10.9545,11.2948,8.8903,80,1.0,-51,40404.5,-404.5,3740.0,1
0,298.9,308.6,1413,46.5,122,0,0,0,0,0,0,65704.5,9.7,0.0863,0.378,5673.0,212.9115,0,0,0,0,0,0,14349.9,8015949.0,8015949.0,1183.4,13706.1,1,0,-0.7015,0.6533,0.5629,0.2207,-0.3003,0,0,0,0,0,2162.25,14884,4317081320.25,94.09,256.3289,11.0454,11.0929,8.6436,78,1.1,33,25704.5,14295.5,5327.0,0
0,299.0,308.6,1587,38.6,124,0,0,0,0,0,0,61258.2,9.6,0.0781,0.3088,4786.4,198.5036,0,0,0,0,0,0,11911.96,7596016.8,7596016.8,1190.4,15235.2,1,0,0.269,-0.1391,0.1267,0.2521,-0.4002,0,0,0,0,0,1489.96,15376,3752567067.24,92.16,247.5039,11.1355,11.0229,8.4737,76,1.0,207,21258.2,18741.8,6213.6,0
0,298.9,308.5,1559,34.3,126,0,0,0,0,0,0,53473.7,9.6,0.0808,0.2701,4321.8,173.3345,0,0,0,0,0,0,10581.55,6737686.2,6737686.2,1209.6,14966.4,1,0,0.1128,-0.5705,-0.637,0.2835,-0.4002,0,0,0,0,0,1176.49,15876,2859436591.69,92.16,231.2438,11.225,10.887,8.3717,74,1.0,179,13473.7,26526.3,6678.2,0
0,298.8,308.4,1473,41.1,128,0,0,0,0,0,0,60540.3,9.6,0.0868,0.3186,5260.8,196.3045,0,0,0,0,0,0,12675.24,7749158.4,7749158.4,1228.8,14140.8,1,0,-0.3669,0.1117,0.0562,0.315,-0.4002,0,0,0,0,0,1689.21,16384,3665127924.09,92.16,246.0494,11.3137,11.0111,8.5682,72,1.0,93,20540.3,19459.7,5739.2,0
